run_id,technique,phase,agent_role,reviewer_id,call_id,model,start_time_utc,end_time_utc,duration_seconds,input_tokens,output_tokens,total_tokens,input_cost,output_cost,total_cost,usage_available,error
costed_cbr_split_soft_n10_001,CBR,planning,moderator,,31e831bdebca,gpt-4o-mini,2026-06-11T21:35:29.464791+00:00,2026-06-11T21:35:32.293643+00:00,2.828852,877,171,1048,0.00013155,0.0001026,0.00023415,true,
costed_cbr_split_soft_n10_001,CBR,individual_inspection,reviewer,reviewer_1_cbr,7f6add19ae43,gpt-4o-mini,2026-06-11T21:35:32.301849+00:00,2026-06-11T21:35:38.693412+00:00,6.391563,17735,444,18179,0.00266025,0.0002664,0.00292665,true,
costed_cbr_split_soft_n10_001,CBR,individual_inspection,reviewer,reviewer_1_cbr,f3653231f4cc,gpt-4o-mini,2026-06-11T21:35:38.694372+00:00,2026-06-11T21:35:42.264784+00:00,3.570412,1162,301,1463,0.0001743,0.0001806,0.0003549,true,
costed_cbr_split_soft_n10_001,CBR,individual_inspection,reviewer,reviewer_2_cbr,0745fbf9bedb,gpt-4o-mini,2026-06-11T21:35:42.271169+00:00,2026-06-11T21:35:53.217717+00:00,10.946548,17738,540,18278,0.0026607,0.000324,0.0029847,true,
costed_cbr_split_soft_n10_001,CBR,individual_inspection,reviewer,reviewer_2_cbr,61ba10822c1a,gpt-4o-mini,2026-06-11T21:35:53.217882+00:00,2026-06-11T21:35:58.244641+00:00,5.026759,1277,377,1654,0.00019155,0.0002262,0.00041775,true,
costed_cbr_split_soft_n10_001,CBR,individual_inspection,reviewer,reviewer_3_cbr,43d0ccc3b3a4,gpt-4o-mini,2026-06-11T21:35:58.252761+00:00,2026-06-11T21:36:11.652955+00:00,13.400194,17741,415,18156,0.00266115,0.000249,0.00291015,true,
costed_cbr_split_soft_n10_001,CBR,individual_inspection,reviewer,reviewer_3_cbr,9f26b41081fe,gpt-4o-mini,2026-06-11T21:36:11.653881+00:00,2026-06-11T21:36:15.342215+00:00,3.688334,1149,287,1436,0.00017235,0.0001722,0.00034455,true,
costed_cbr_split_soft_n10_001,CBR,individual_inspection,reviewer,reviewer_4_cbr,d4058286e4ee,gpt-4o-mini,2026-06-11T21:36:15.350023+00:00,2026-06-11T21:36:20.254554+00:00,4.904531,17734,329,18063,0.0026601,0.0001974,0.0028575,true,
costed_cbr_split_soft_n10_001,CBR,individual_inspection,reviewer,reviewer_4_cbr,f65bf7e7655f,gpt-4o-mini,2026-06-11T21:36:20.255392+00:00,2026-06-11T21:36:23.120522+00:00,2.86513,1041,220,1261,0.00015615,0.000132,0.00028815,true,
costed_cbr_split_soft_n10_001,CBR,individual_inspection,reviewer,reviewer_5_cbr,2e2d91518279,gpt-4o-mini,2026-06-11T21:36:23.126667+00:00,2026-06-11T21:36:38.451752+00:00,15.325085,17738,722,18460,0.0026607,0.0004332,0.0030939,true,
costed_cbr_split_soft_n10_001,CBR,individual_inspection,reviewer,reviewer_5_cbr,f2256d070b0c,gpt-4o-mini,2026-06-11T21:36:38.452966+00:00,2026-06-11T21:36:44.315138+00:00,5.862172,1494,506,2000,0.0002241,0.0003036,0.0005277,true,
costed_cbr_split_soft_n10_001,CBR,individual_inspection,reviewer,reviewer_6_cbr,6817d720bfd9,gpt-4o-mini,2026-06-11T21:36:44.319895+00:00,2026-06-11T21:36:51.484143+00:00,7.164248,17747,457,18204,0.00266205,0.0002742,0.00293625,true,
costed_cbr_split_soft_n10_001,CBR,individual_inspection,reviewer,reviewer_6_cbr,581576918989,gpt-4o-mini,2026-06-11T21:36:51.484739+00:00,2026-06-11T21:36:54.967849+00:00,3.48311,1158,298,1456,0.0001737,0.0001788,0.0003525,true,
costed_cbr_split_soft_n10_001,CBR,individual_inspection,reviewer,reviewer_7_cbr,2cad25e14916,gpt-4o-mini,2026-06-11T21:36:54.977220+00:00,2026-06-11T21:37:08.390715+00:00,13.413495,17747,458,18205,0.00266205,0.0002748,0.00293685,true,
costed_cbr_split_soft_n10_001,CBR,individual_inspection,reviewer,reviewer_7_cbr,49c56ff76cf0,gpt-4o-mini,2026-06-11T21:37:08.391374+00:00,2026-06-11T21:37:11.759618+00:00,3.368244,1182,327,1509,0.0001773,0.0001962,0.0003735,true,
costed_cbr_split_soft_n10_001,CBR,individual_inspection,reviewer,reviewer_8_cbr,edabec1c6edf,gpt-4o-mini,2026-06-11T21:37:11.767530+00:00,2026-06-11T21:37:19.848064+00:00,8.080534,17740,509,18249,0.002661,0.0003054,0.0029664,true,
costed_cbr_split_soft_n10_001,CBR,individual_inspection,reviewer,reviewer_8_cbr,936f5b5831bf,gpt-4o-mini,2026-06-11T21:37:19.848727+00:00,2026-06-11T21:37:23.744591+00:00,3.895864,1233,346,1579,0.00018495,0.0002076,0.00039255,true,
costed_cbr_split_soft_n10_001,CBR,individual_inspection,reviewer,reviewer_9_cbr,49029fe8e5e9,gpt-4o-mini,2026-06-11T21:37:23.754202+00:00,2026-06-11T21:37:27.631015+00:00,3.876813,17740,317,18057,0.002661,0.0001902,0.0028512,true,
costed_cbr_split_soft_n10_001,CBR,individual_inspection,reviewer,reviewer_9_cbr,04edba35b29c,gpt-4o-mini,2026-06-11T21:37:27.631541+00:00,2026-06-11T21:37:30.499392+00:00,2.867851,1031,212,1243,0.00015465,0.0001272,0.00028185,true,
costed_cbr_split_soft_n10_001,CBR,individual_inspection,reviewer,reviewer_10_cbr,cf14bc3d0cda,gpt-4o-mini,2026-06-11T21:37:30.507160+00:00,2026-06-11T21:37:41.353853+00:00,10.846693,17735,817,18552,0.00266025,0.0004902,0.00315045,true,
costed_cbr_split_soft_n10_001,CBR,individual_inspection,reviewer,reviewer_10_cbr,7760ff54699b,gpt-4o-mini,2026-06-11T21:37:41.354361+00:00,2026-06-11T21:37:48.010141+00:00,6.65578,1576,586,2162,0.0002364,0.0003516,0.000588,true,
