run_id,technique,phase,agent_role,reviewer_id,call_id,model,start_time_utc,end_time_utc,duration_seconds,input_tokens,output_tokens,total_tokens,input_cost,output_cost,total_cost,usage_available,error
costed_pbr_split_soft_n10_018,"PBR_DESIGNER,PBR_TESTER,PBR_USER",planning,moderator,,a05fce17dd7e,gpt-4o-mini,2026-06-14T19:51:21.310491+00:00,2026-06-14T19:51:24.138718+00:00,2.828227,862,175,1037,0.0001293,0.000105,0.0002343,true,
costed_pbr_split_soft_n10_018,PBR_TESTER,individual_inspection,reviewer,reviewer_1_pbr_tester,6e91964d9889,gpt-4o-mini,2026-06-14T19:51:24.144581+00:00,2026-06-14T19:51:29.569963+00:00,5.425382,16516,416,16932,0.0024774,0.0002496,0.002727,true,
costed_pbr_split_soft_n10_018,PBR_TESTER,individual_inspection,reviewer,reviewer_1_pbr_tester,1a9afd9ed7b4,gpt-4o-mini,2026-06-14T19:51:29.570825+00:00,2026-06-14T19:51:33.677975+00:00,4.10715,1153,285,1438,0.00017295,0.000171,0.00034395,true,
costed_pbr_split_soft_n10_018,PBR_TESTER,individual_inspection,reviewer,reviewer_2_pbr_tester,6b0814270ed6,gpt-4o-mini,2026-06-14T19:51:33.685986+00:00,2026-06-14T19:51:44.210488+00:00,10.524502,16525,514,17039,0.00247875,0.0003084,0.00278715,true,
costed_pbr_split_soft_n10_018,PBR_TESTER,individual_inspection,reviewer,reviewer_2_pbr_tester,97671a2f296b,gpt-4o-mini,2026-06-14T19:51:44.211772+00:00,2026-06-14T19:51:49.114318+00:00,4.902546,1260,349,1609,0.000189,0.0002094,0.0003984,true,
costed_pbr_split_soft_n10_018,PBR_TESTER,individual_inspection,reviewer,reviewer_3_pbr_tester,af2110ddf6ca,gpt-4o-mini,2026-06-14T19:51:49.120748+00:00,2026-06-14T19:51:54.738582+00:00,5.617834,16521,427,16948,0.00247815,0.0002562,0.00273435,true,
costed_pbr_split_soft_n10_018,PBR_TESTER,individual_inspection,reviewer,reviewer_3_pbr_tester,fef6aa86414e,gpt-4o-mini,2026-06-14T19:51:54.739486+00:00,2026-06-14T19:51:58.834341+00:00,4.094855,1159,290,1449,0.00017385,0.000174,0.00034785,true,
costed_pbr_split_soft_n10_018,PBR_TESTER,individual_inspection,reviewer,reviewer_4_pbr_tester,9fbb23f22a3a,gpt-4o-mini,2026-06-14T19:51:58.838899+00:00,2026-06-14T19:52:05.088561+00:00,6.249662,16517,441,16958,0.00247755,0.0002646,0.00274215,true,
costed_pbr_split_soft_n10_018,PBR_TESTER,individual_inspection,reviewer,reviewer_4_pbr_tester,4d1d88882c31,gpt-4o-mini,2026-06-14T19:52:05.089491+00:00,2026-06-14T19:52:09.870345+00:00,4.780854,1174,303,1477,0.0001761,0.0001818,0.0003579,true,
costed_pbr_split_soft_n10_018,PBR_USER,individual_inspection,reviewer,reviewer_5_pbr_user,748efb8e60d6,gpt-4o-mini,2026-06-14T19:52:09.875918+00:00,2026-06-14T19:52:17.248227+00:00,7.372309,16476,479,16955,0.0024714,0.0002874,0.0027588,true,
