run_id,technique,phase,agent_role,reviewer_id,call_id,model,start_time_utc,end_time_utc,duration_seconds,input_tokens,output_tokens,total_tokens,input_cost,output_cost,total_cost,usage_available,error
costed_cbr_split_soft_n10_008,CBR,individual_inspection,reviewer,reviewer_5_cbr,7aba65c4beea,gpt-4o-mini,2026-06-11T21:51:08.331914+00:00,2026-06-11T21:51:16.244497+00:00,7.912583,1720,656,2376,0.000258,0.0003936,0.0006516,true,
costed_cbr_split_soft_n10_008,CBR,individual_inspection,reviewer,reviewer_6_cbr,336efd30f891,gpt-4o-mini,2026-06-11T21:51:16.255553+00:00,2026-06-11T21:51:22.077488+00:00,5.821935,17747,533,18280,0.00266205,0.0003198,0.00298185,true,
costed_cbr_split_soft_n10_008,CBR,individual_inspection,reviewer,reviewer_6_cbr,4259d140bd51,gpt-4o-mini,2026-06-11T21:51:22.078506+00:00,2026-06-11T21:51:27.400466+00:00,5.32196,1270,368,1638,0.0001905,0.0002208,0.0004113,true,
costed_cbr_split_soft_n10_008,CBR,individual_inspection,reviewer,reviewer_7_cbr,1debc3ff5258,gpt-4o-mini,2026-06-11T21:51:27.409866+00:00,2026-06-11T21:51:33.648298+00:00,6.238432,17747,477,18224,0.00266205,0.0002862,0.00294825,true,
costed_cbr_split_soft_n10_008,CBR,individual_inspection,reviewer,reviewer_7_cbr,62056e1926a9,gpt-4o-mini,2026-06-11T21:51:33.648932+00:00,2026-06-11T21:51:38.267562+00:00,4.61863,1198,344,1542,0.0001797,0.0002064,0.0003861,true,
costed_cbr_split_soft_n10_008,CBR,individual_inspection,reviewer,reviewer_8_cbr,278b26ec2a8a,gpt-4o-mini,2026-06-11T21:51:38.275699+00:00,2026-06-11T21:51:43.069279+00:00,4.79358,17740,418,18158,0.002661,0.0002508,0.0029118,true,
costed_cbr_split_soft_n10_008,CBR,individual_inspection,reviewer,reviewer_8_cbr,64ea08faf0c9,gpt-4o-mini,2026-06-11T21:51:43.070233+00:00,2026-06-11T21:51:47.675437+00:00,4.605204,1126,275,1401,0.0001689,0.000165,0.0003339,true,
costed_cbr_split_soft_n10_008,CBR,individual_inspection,reviewer,reviewer_9_cbr,182928bd4780,gpt-4o-mini,2026-06-11T21:51:47.686047+00:00,2026-06-11T21:52:04.241440+00:00,16.555393,17740,330,18070,0.002661,0.000198,0.002859,true,
costed_cbr_split_soft_n10_008,CBR,individual_inspection,reviewer,reviewer_9_cbr,303b9be2f405,gpt-4o-mini,2026-06-11T21:52:04.241852+00:00,2026-06-11T21:52:07.234012+00:00,2.99216,1038,221,1259,0.0001557,0.0001326,0.0002883,true,
costed_cbr_split_soft_n10_008,CBR,individual_inspection,reviewer,reviewer_10_cbr,df72192632e6,gpt-4o-mini,2026-06-11T21:52:07.246262+00:00,2026-06-11T21:52:14.196822+00:00,6.95056,17735,561,18296,0.00266025,0.0003366,0.00299685,true,
costed_cbr_split_soft_n10_008,CBR,individual_inspection,reviewer,reviewer_10_cbr,6b83a8c2182e,gpt-4o-mini,2026-06-11T21:52:14.197450+00:00,2026-06-11T21:52:19.726398+00:00,5.528948,1287,403,1690,0.00019305,0.0002418,0.00043485,true,
costed_cbr_split_soft_n10_008,CBR,inspection_meeting,scribe,,3bb6c3e83cc4,gpt-4o-mini,2026-06-11T21:52:19.748192+00:00,2026-06-11T21:52:37.031956+00:00,17.283764,7061,1694,8755,0.00105915,0.0010164,0.00207555,true,
costed_cbr_split_soft_n10_008,CBR,followup,moderator,,d430bf281392,gpt-4o-mini,2026-06-11T21:52:37.052029+00:00,2026-06-11T21:52:38.371015+00:00,1.318986,700,85,785,0.000105,5.1e-05,0.000156,true,
