run_id,technique,phase,agent_role,reviewer_id,call_id,model,start_time_utc,end_time_utc,duration_seconds,input_tokens,output_tokens,total_tokens,input_cost,output_cost,total_cost,usage_available,error
costed_cbr_split_soft_n10_014,CBR,planning,moderator,,dedde4dec2e4,gpt-4o-mini,2026-06-11T22:04:02.958438+00:00,2026-06-11T22:04:05.520010+00:00,2.561572,877,164,1041,0.00013155,9.84e-05,0.00022995,true,
costed_cbr_split_soft_n10_014,CBR,individual_inspection,reviewer,reviewer_1_cbr,a977e0c88b33,gpt-4o-mini,2026-06-11T22:04:05.523977+00:00,2026-06-11T22:04:11.652208+00:00,6.128231,17735,443,18178,0.00266025,0.0002658,0.00292605,true,
costed_cbr_split_soft_n10_014,CBR,individual_inspection,reviewer,reviewer_1_cbr,6a6a793d82ef,gpt-4o-mini,2026-06-11T22:04:11.652871+00:00,2026-06-11T22:04:15.749050+00:00,4.096179,1148,294,1442,0.0001722,0.0001764,0.0003486,true,
costed_cbr_split_soft_n10_014,CBR,individual_inspection,reviewer,reviewer_2_cbr,ca17bd90368e,gpt-4o-mini,2026-06-11T22:04:15.755258+00:00,2026-06-11T22:04:24.214580+00:00,8.459322,17738,429,18167,0.0026607,0.0002574,0.0029181,true,
costed_cbr_split_soft_n10_014,CBR,individual_inspection,reviewer,reviewer_2_cbr,f1b180a88fbd,gpt-4o-mini,2026-06-11T22:04:24.215347+00:00,2026-06-11T22:04:27.700799+00:00,3.485452,1142,285,1427,0.0001713,0.000171,0.0003423,true,
costed_cbr_split_soft_n10_014,CBR,individual_inspection,reviewer,reviewer_3_cbr,9d1d050f92d2,gpt-4o-mini,2026-06-11T22:04:27.709907+00:00,2026-06-11T22:04:36.330001+00:00,8.620094,17741,518,18259,0.00266115,0.0003108,0.00297195,true,
costed_cbr_split_soft_n10_014,CBR,individual_inspection,reviewer,reviewer_3_cbr,e733bc5753c9,gpt-4o-mini,2026-06-11T22:04:36.330739+00:00,2026-06-11T22:04:42.988553+00:00,6.657814,1260,360,1620,0.000189,0.000216,0.000405,true,
costed_cbr_split_soft_n10_014,CBR,individual_inspection,reviewer,reviewer_4_cbr,32e3ab425cce,gpt-4o-mini,2026-06-11T22:04:42.994277+00:00,2026-06-11T22:04:49.439580+00:00,6.445303,17734,325,18059,0.0026601,0.000195,0.0028551,true,
costed_cbr_split_soft_n10_014,CBR,individual_inspection,reviewer,reviewer_4_cbr,a7cd5b968874,gpt-4o-mini,2026-06-11T22:04:49.440188+00:00,2026-06-11T22:04:52.509642+00:00,3.069454,1044,221,1265,0.0001566,0.0001326,0.0002892,true,
costed_cbr_split_soft_n10_014,CBR,individual_inspection,reviewer,reviewer_5_cbr,eaee9da97232,gpt-4o-mini,2026-06-11T22:04:52.518782+00:00,2026-06-11T22:05:06.319908+00:00,13.801126,17738,1049,18787,0.0026607,0.0006294,0.0032901,true,
