run_id,technique,phase,agent_role,reviewer_id,call_id,model,start_time_utc,end_time_utc,duration_seconds,input_tokens,output_tokens,total_tokens,input_cost,output_cost,total_cost,usage_available,error
costed_pbr_split_soft_n10_003,"PBR_DESIGNER,PBR_TESTER,PBR_USER",planning,moderator,,17bd062415d0,gpt-4o-mini,2026-06-14T19:13:51.557500+00:00,2026-06-14T19:13:54.556035+00:00,2.998535,862,165,1027,0.0001293,9.9e-05,0.0002283,true,
costed_pbr_split_soft_n10_003,PBR_TESTER,individual_inspection,reviewer,reviewer_1_pbr_tester,20833994e2f1,gpt-4o-mini,2026-06-14T19:13:54.563181+00:00,2026-06-14T19:14:04.380463+00:00,9.817282,16516,546,17062,0.0024774,0.0003276,0.002805,true,
costed_pbr_split_soft_n10_003,PBR_TESTER,individual_inspection,reviewer,reviewer_1_pbr_tester,1f80f39106e7,gpt-4o-mini,2026-06-14T19:14:04.381350+00:00,2026-06-14T19:14:09.807481+00:00,5.426131,1302,399,1701,0.0001953,0.0002394,0.0004347,true,
costed_pbr_split_soft_n10_003,PBR_TESTER,individual_inspection,reviewer,reviewer_2_pbr_tester,94c803e4e63a,gpt-4o-mini,2026-06-14T19:14:09.812682+00:00,2026-06-14T19:14:19.431836+00:00,9.619154,16525,525,17050,0.00247875,0.000315,0.00279375,true,
costed_pbr_split_soft_n10_003,PBR_TESTER,individual_inspection,reviewer,reviewer_2_pbr_tester,56a3d2210ce8,gpt-4o-mini,2026-06-14T19:14:19.432845+00:00,2026-06-14T19:14:26.600552+00:00,7.167707,1271,365,1636,0.00019065,0.000219,0.00040965,true,
costed_pbr_split_soft_n10_003,PBR_TESTER,individual_inspection,reviewer,reviewer_3_pbr_tester,9ca3d593e2be,gpt-4o-mini,2026-06-14T19:14:26.607972+00:00,2026-06-14T19:14:33.463532+00:00,6.85556,16521,421,16942,0.00247815,0.0002526,0.00273075,true,
costed_pbr_split_soft_n10_003,PBR_TESTER,individual_inspection,reviewer,reviewer_3_pbr_tester,2b127919df5c,gpt-4o-mini,2026-06-14T19:14:33.464241+00:00,2026-06-14T19:14:39.399613+00:00,5.935372,1149,283,1432,0.00017235,0.0001698,0.00034215,true,
costed_pbr_split_soft_n10_003,PBR_TESTER,individual_inspection,reviewer,reviewer_4_pbr_tester,e0d4d2f0259a,gpt-4o-mini,2026-06-14T19:14:39.402786+00:00,2026-06-14T19:14:48.615063+00:00,9.212277,16517,515,17032,0.00247755,0.000309,0.00278655,true,
costed_pbr_split_soft_n10_003,PBR_TESTER,individual_inspection,reviewer,reviewer_4_pbr_tester,601729afd9b2,gpt-4o-mini,2026-06-14T19:14:48.616043+00:00,2026-06-14T19:14:54.453066+00:00,5.837023,1260,350,1610,0.000189,0.00021,0.000399,true,
costed_pbr_split_soft_n10_003,PBR_USER,individual_inspection,reviewer,reviewer_5_pbr_user,b9f20b9029a1,gpt-4o-mini,2026-06-14T19:14:54.456992+00:00,2026-06-14T19:15:00.800640+00:00,6.343648,16476,460,16936,0.0024714,0.000276,0.0027474,true,
costed_pbr_split_soft_n10_003,PBR_USER,individual_inspection,reviewer,reviewer_5_pbr_user,5dd5b3bdacc6,gpt-4o-mini,2026-06-14T19:15:00.802512+00:00,2026-06-14T19:15:08.789085+00:00,7.986573,1184,315,1499,0.0001776,0.000189,0.0003666,true,
costed_pbr_split_soft_n10_003,PBR_USER,individual_inspection,reviewer,reviewer_6_pbr_user,7115561d5175,gpt-4o-mini,2026-06-14T19:15:08.795421+00:00,2026-06-14T19:15:14.113716+00:00,5.318295,16487,334,16821,0.00247305,0.0002004,0.00267345,true,
costed_pbr_split_soft_n10_003,PBR_USER,individual_inspection,reviewer,reviewer_6_pbr_user,ecc2f9c86e12,gpt-4o-mini,2026-06-14T19:15:14.114519+00:00,2026-06-14T19:15:17.902012+00:00,3.787493,1045,221,1266,0.00015675,0.0001326,0.00028935,true,
costed_pbr_split_soft_n10_003,PBR_USER,individual_inspection,reviewer,reviewer_7_pbr_user,74c507c45bed,gpt-4o-mini,2026-06-14T19:15:17.906465+00:00,2026-06-14T19:15:24.061051+00:00,6.154586,16488,447,16935,0.0024732,0.0002682,0.0027414,true,
costed_pbr_split_soft_n10_003,PBR_USER,individual_inspection,reviewer,reviewer_7_pbr_user,5c1609a9ccf7,gpt-4o-mini,2026-06-14T19:15:24.061938+00:00,2026-06-14T19:15:29.021113+00:00,4.959175,1174,307,1481,0.0001761,0.0001842,0.0003603,true,
costed_pbr_split_soft_n10_003,PBR_DESIGNER,individual_inspection,reviewer,reviewer_8_pbr_designer,36120ca0471f,gpt-4o-mini,2026-06-14T19:15:29.026543+00:00,2026-06-14T19:15:38.787243+00:00,9.7607,13669,444,14113,0.00205035,0.0002664,0.00231675,true,
costed_pbr_split_soft_n10_003,PBR_DESIGNER,individual_inspection,reviewer,reviewer_8_pbr_designer,2cfecc3e1b74,gpt-4o-mini,2026-06-14T19:15:38.788077+00:00,2026-06-14T19:15:43.913151+00:00,5.125074,1162,300,1462,0.0001743,0.00018,0.0003543,true,
costed_pbr_split_soft_n10_003,PBR_DESIGNER,individual_inspection,reviewer,reviewer_9_pbr_designer,55ef21aec3de,gpt-4o-mini,2026-06-14T19:15:43.918296+00:00,2026-06-14T19:15:48.823722+00:00,4.905426,13657,328,13985,0.00204855,0.0001968,0.00224535,true,
costed_pbr_split_soft_n10_003,PBR_DESIGNER,individual_inspection,reviewer,reviewer_9_pbr_designer,b0fc1dcc97c0,gpt-4o-mini,2026-06-14T19:15:48.824488+00:00,2026-06-14T19:15:54.255772+00:00,5.431284,1045,224,1269,0.00015675,0.0001344,0.00029115,true,
costed_pbr_split_soft_n10_003,PBR_DESIGNER,individual_inspection,reviewer,reviewer_10_pbr_designer,720de0beb92b,gpt-4o-mini,2026-06-14T19:15:54.261643+00:00,2026-06-14T19:16:00.722055+00:00,6.460412,13664,470,14134,0.0020496,0.000282,0.0023316,true,
costed_pbr_split_soft_n10_003,PBR_DESIGNER,individual_inspection,reviewer,reviewer_10_pbr_designer,329414a70261,gpt-4o-mini,2026-06-14T19:16:00.722669+00:00,2026-06-14T19:16:05.724387+00:00,5.001718,1195,341,1536,0.00017925,0.0002046,0.00038385,true,
costed_pbr_split_soft_n10_003,"PBR_DESIGNER,PBR_TESTER,PBR_USER",inspection_meeting,scribe,,d2bee0ff6a4d,gpt-4o-mini,2026-06-14T19:16:05.746355+00:00,2026-06-14T19:16:23.952613+00:00,18.206258,7031,1403,8434,0.00105465,0.0008418,0.00189645,true,
costed_pbr_split_soft_n10_003,"PBR_DESIGNER,PBR_TESTER,PBR_USER",followup,moderator,,c1746365ca3f,gpt-4o-mini,2026-06-14T19:16:23.967606+00:00,2026-06-14T19:16:25.694203+00:00,1.726597,700,73,773,0.000105,4.38e-05,0.0001488,true,
