run_id,technique,phase,agent_role,reviewer_id,call_id,model,start_time_utc,end_time_utc,duration_seconds,input_tokens,output_tokens,total_tokens,input_cost,output_cost,total_cost,usage_available,error
costed_pbr_split_soft_n10_012,"PBR_DESIGNER,PBR_TESTER,PBR_USER",planning,moderator,,f56ff423e33f,gpt-4o-mini,2026-06-14T19:36:40.503745+00:00,2026-06-14T19:36:44.128053+00:00,3.624308,862,186,1048,0.0001293,0.0001116,0.0002409,true,
costed_pbr_split_soft_n10_012,PBR_TESTER,individual_inspection,reviewer,reviewer_1_pbr_tester,66897dea0e14,gpt-4o-mini,2026-06-14T19:36:44.134261+00:00,2026-06-14T19:36:54.253005+00:00,10.118744,16516,523,17039,0.0024774,0.0003138,0.0027912,true,
costed_pbr_split_soft_n10_012,PBR_TESTER,individual_inspection,reviewer,reviewer_1_pbr_tester,adbcaf6cd39c,gpt-4o-mini,2026-06-14T19:36:54.253899+00:00,2026-06-14T19:36:59.785404+00:00,5.531505,1270,355,1625,0.0001905,0.000213,0.0004035,true,
costed_pbr_split_soft_n10_012,PBR_TESTER,individual_inspection,reviewer,reviewer_2_pbr_tester,043957ec1f8d,gpt-4o-mini,2026-06-14T19:36:59.792077+00:00,2026-06-14T19:37:07.060657+00:00,7.26858,16525,428,16953,0.00247875,0.0002568,0.00273555,true,
costed_pbr_split_soft_n10_012,PBR_TESTER,individual_inspection,reviewer,reviewer_2_pbr_tester,68c2f953bca1,gpt-4o-mini,2026-06-14T19:37:07.061312+00:00,2026-06-14T19:37:11.866432+00:00,4.80512,1163,289,1452,0.00017445,0.0001734,0.00034785,true,
costed_pbr_split_soft_n10_012,PBR_TESTER,individual_inspection,reviewer,reviewer_3_pbr_tester,9ae7fd22b6d3,gpt-4o-mini,2026-06-14T19:37:11.871300+00:00,2026-06-14T19:37:20.210833+00:00,8.339533,16521,442,16963,0.00247815,0.0002652,0.00274335,true,
costed_pbr_split_soft_n10_012,PBR_TESTER,individual_inspection,reviewer,reviewer_3_pbr_tester,a08d5c85274a,gpt-4o-mini,2026-06-14T19:37:20.212866+00:00,2026-06-14T19:37:24.496168+00:00,4.283302,1166,294,1460,0.0001749,0.0001764,0.0003513,true,
costed_pbr_split_soft_n10_012,PBR_TESTER,individual_inspection,reviewer,reviewer_4_pbr_tester,f1008038ebd9,gpt-4o-mini,2026-06-14T19:37:24.504060+00:00,2026-06-14T19:37:34.392299+00:00,9.888239,16517,509,17026,0.00247755,0.0003054,0.00278295,true,
costed_pbr_split_soft_n10_012,PBR_TESTER,individual_inspection,reviewer,reviewer_4_pbr_tester,982d24044f38,gpt-4o-mini,2026-06-14T19:37:34.393368+00:00,2026-06-14T19:37:39.928341+00:00,5.534973,1268,347,1615,0.0001902,0.0002082,0.0003984,true,
costed_pbr_split_soft_n10_012,PBR_USER,individual_inspection,reviewer,reviewer_5_pbr_user,0cb6f44a7f6a,gpt-4o-mini,2026-06-14T19:37:39.933920+00:00,2026-06-14T19:37:46.987783+00:00,7.053863,16476,462,16938,0.0024714,0.0002772,0.0027486,true,
costed_pbr_split_soft_n10_012,PBR_USER,individual_inspection,reviewer,reviewer_5_pbr_user,a510742157bc,gpt-4o-mini,2026-06-14T19:37:46.988409+00:00,2026-06-14T19:37:51.485903+00:00,4.497494,1182,317,1499,0.0001773,0.0001902,0.0003675,true,
costed_pbr_split_soft_n10_012,PBR_USER,individual_inspection,reviewer,reviewer_6_pbr_user,c026a041856a,gpt-4o-mini,2026-06-14T19:37:51.490644+00:00,2026-06-14T19:37:56.718256+00:00,5.227612,16487,346,16833,0.00247305,0.0002076,0.00268065,true,
costed_pbr_split_soft_n10_012,PBR_USER,individual_inspection,reviewer,reviewer_6_pbr_user,9d4ca38d0d4e,gpt-4o-mini,2026-06-14T19:37:56.719041+00:00,2026-06-14T19:37:59.535901+00:00,2.81686,1057,243,1300,0.00015855,0.0001458,0.00030435,true,
costed_pbr_split_soft_n10_012,PBR_USER,individual_inspection,reviewer,reviewer_7_pbr_user,dcba187fa3b6,gpt-4o-mini,2026-06-14T19:37:59.541137+00:00,2026-06-14T19:38:05.234761+00:00,5.693624,16488,418,16906,0.0024732,0.0002508,0.002724,true,
costed_pbr_split_soft_n10_012,PBR_USER,individual_inspection,reviewer,reviewer_7_pbr_user,7b0bf3ed1522,gpt-4o-mini,2026-06-14T19:38:05.235632+00:00,2026-06-14T19:38:08.914697+00:00,3.679065,1140,278,1418,0.000171,0.0001668,0.0003378,true,
costed_pbr_split_soft_n10_012,PBR_DESIGNER,individual_inspection,reviewer,reviewer_8_pbr_designer,5115946aff5d,gpt-4o-mini,2026-06-14T19:38:08.918360+00:00,2026-06-14T19:38:16.069701+00:00,7.151341,13669,504,14173,0.00205035,0.0003024,0.00235275,true,
costed_pbr_split_soft_n10_012,PBR_DESIGNER,individual_inspection,reviewer,reviewer_8_pbr_designer,c2dfa86e1546,gpt-4o-mini,2026-06-14T19:38:16.070972+00:00,2026-06-14T19:38:20.544060+00:00,4.473088,1241,341,1582,0.00018615,0.0002046,0.00039075,true,
costed_pbr_split_soft_n10_012,PBR_DESIGNER,individual_inspection,reviewer,reviewer_9_pbr_designer,6e01cd233f87,gpt-4o-mini,2026-06-14T19:38:20.550267+00:00,2026-06-14T19:38:26.109221+00:00,5.558954,13657,329,13986,0.00204855,0.0001974,0.00224595,true,
costed_pbr_split_soft_n10_012,PBR_DESIGNER,individual_inspection,reviewer,reviewer_9_pbr_designer,8002a234917a,gpt-4o-mini,2026-06-14T19:38:26.110089+00:00,2026-06-14T19:38:29.167853+00:00,3.057764,1042,221,1263,0.0001563,0.0001326,0.0002889,true,
costed_pbr_split_soft_n10_012,PBR_DESIGNER,individual_inspection,reviewer,reviewer_10_pbr_designer,24db4815b36a,gpt-4o-mini,2026-06-14T19:38:29.172795+00:00,2026-06-14T19:38:36.337120+00:00,7.164325,13664,473,14137,0.0020496,0.0002838,0.0023334,true,
costed_pbr_split_soft_n10_012,PBR_DESIGNER,individual_inspection,reviewer,reviewer_10_pbr_designer,ef32ed01731e,gpt-4o-mini,2026-06-14T19:38:36.338055+00:00,2026-06-14T19:38:40.545692+00:00,4.207637,1198,341,1539,0.0001797,0.0002046,0.0003843,true,
costed_pbr_split_soft_n10_012,"PBR_DESIGNER,PBR_TESTER,PBR_USER",inspection_meeting,scribe,,7dda96f9a485,gpt-4o-mini,2026-06-14T19:38:40.567991+00:00,2026-06-14T19:38:59.718626+00:00,19.150635,6865,1117,7982,0.00102975,0.0006702,0.00169995,true,
costed_pbr_split_soft_n10_012,"PBR_DESIGNER,PBR_TESTER,PBR_USER",followup,moderator,,220470ecc758,gpt-4o-mini,2026-06-14T19:38:59.730565+00:00,2026-06-14T19:39:01.538298+00:00,1.807733,700,85,785,0.000105,5.1e-05,0.000156,true,
