run_id,technique,phase,agent_role,reviewer_id,call_id,model,start_time_utc,end_time_utc,duration_seconds,input_tokens,output_tokens,total_tokens,input_cost,output_cost,total_cost,usage_available,error
costed_pbr_split_soft_n10_004,"PBR_DESIGNER,PBR_TESTER,PBR_USER",planning,moderator,,abcef1d74e46,gpt-4o-mini,2026-06-14T19:16:27.617131+00:00,2026-06-14T19:16:30.824147+00:00,3.207016,862,188,1050,0.0001293,0.0001128,0.0002421,true,
costed_pbr_split_soft_n10_004,PBR_TESTER,individual_inspection,reviewer,reviewer_1_pbr_tester,1c2cbe220d2f,gpt-4o-mini,2026-06-14T19:16:30.830280+00:00,2026-06-14T19:16:41.052487+00:00,10.222207,16516,532,17048,0.0024774,0.0003192,0.0027966,true,
costed_pbr_split_soft_n10_004,PBR_TESTER,individual_inspection,reviewer,reviewer_1_pbr_tester,8460c0ed72a4,gpt-4o-mini,2026-06-14T19:16:41.053467+00:00,2026-06-14T19:16:46.268329+00:00,5.214862,1285,370,1655,0.00019275,0.000222,0.00041475,true,
costed_pbr_split_soft_n10_004,PBR_TESTER,individual_inspection,reviewer,reviewer_2_pbr_tester,d6b43656f6a6,gpt-4o-mini,2026-06-14T19:16:46.273761+00:00,2026-06-14T19:16:56.501882+00:00,10.228121,16525,535,17060,0.00247875,0.000321,0.00279975,true,
costed_pbr_split_soft_n10_004,PBR_TESTER,individual_inspection,reviewer,reviewer_2_pbr_tester,ca6a22fff81f,gpt-4o-mini,2026-06-14T19:16:56.502875+00:00,2026-06-14T19:17:02.346172+00:00,5.843297,1279,368,1647,0.00019185,0.0002208,0.00041265,true,
costed_pbr_split_soft_n10_004,PBR_TESTER,individual_inspection,reviewer,reviewer_3_pbr_tester,52ca353af6d7,gpt-4o-mini,2026-06-14T19:17:02.352210+00:00,2026-06-14T19:17:14.410072+00:00,12.057862,16521,526,17047,0.00247815,0.0003156,0.00279375,true,
costed_pbr_split_soft_n10_004,PBR_TESTER,individual_inspection,reviewer,reviewer_3_pbr_tester,17e76b0971a1,gpt-4o-mini,2026-06-14T19:17:14.410692+00:00,2026-06-14T19:17:21.844195+00:00,7.433503,1272,361,1633,0.0001908,0.0002166,0.0004074,true,
costed_pbr_split_soft_n10_004,PBR_TESTER,individual_inspection,reviewer,reviewer_4_pbr_tester,4078212d01c0,gpt-4o-mini,2026-06-14T19:17:21.850214+00:00,2026-06-14T19:17:31.147365+00:00,9.297151,16517,509,17026,0.00247755,0.0003054,0.00278295,true,
costed_pbr_split_soft_n10_004,PBR_TESTER,individual_inspection,reviewer,reviewer_4_pbr_tester,2e2d9ff0195d,gpt-4o-mini,2026-06-14T19:17:31.148006+00:00,2026-06-14T19:17:36.420514+00:00,5.272508,1252,344,1596,0.0001878,0.0002064,0.0003942,true,
costed_pbr_split_soft_n10_004,PBR_USER,individual_inspection,reviewer,reviewer_5_pbr_user,96da1bde947c,gpt-4o-mini,2026-06-14T19:17:36.425230+00:00,2026-06-14T19:17:45.126584+00:00,8.701354,16476,448,16924,0.0024714,0.0002688,0.0027402,true,
costed_pbr_split_soft_n10_004,PBR_USER,individual_inspection,reviewer,reviewer_5_pbr_user,32369de04a71,gpt-4o-mini,2026-06-14T19:17:45.127389+00:00,2026-06-14T19:17:49.273286+00:00,4.145897,1173,305,1478,0.00017595,0.000183,0.00035895,true,
costed_pbr_split_soft_n10_004,PBR_USER,individual_inspection,reviewer,reviewer_6_pbr_user,76f76dab69f4,gpt-4o-mini,2026-06-14T19:17:49.281711+00:00,2026-06-14T19:17:58.451889+00:00,9.170178,16487,345,16832,0.00247305,0.000207,0.00268005,true,
costed_pbr_split_soft_n10_004,PBR_USER,individual_inspection,reviewer,reviewer_6_pbr_user,699aebfbc131,gpt-4o-mini,2026-06-14T19:17:58.455190+00:00,2026-06-14T19:18:02.660019+00:00,4.204829,1056,232,1288,0.0001584,0.0001392,0.0002976,true,
costed_pbr_split_soft_n10_004,PBR_USER,individual_inspection,reviewer,reviewer_7_pbr_user,810e7013d797,gpt-4o-mini,2026-06-14T19:18:02.667929+00:00,2026-06-14T19:18:10.398388+00:00,7.730459,16488,421,16909,0.0024732,0.0002526,0.0027258,true,
costed_pbr_split_soft_n10_004,PBR_USER,individual_inspection,reviewer,reviewer_7_pbr_user,e4794c816ceb,gpt-4o-mini,2026-06-14T19:18:10.399335+00:00,2026-06-14T19:18:14.549709+00:00,4.150374,1144,281,1425,0.0001716,0.0001686,0.0003402,true,
costed_pbr_split_soft_n10_004,PBR_DESIGNER,individual_inspection,reviewer,reviewer_8_pbr_designer,4eb90a01978b,gpt-4o-mini,2026-06-14T19:18:14.554602+00:00,2026-06-14T19:18:26.750715+00:00,12.196113,13669,453,14122,0.00205035,0.0002718,0.00232215,true,
costed_pbr_split_soft_n10_004,PBR_DESIGNER,individual_inspection,reviewer,reviewer_8_pbr_designer,a2b9e0e25700,gpt-4o-mini,2026-06-14T19:18:26.751744+00:00,2026-06-14T19:18:32.548796+00:00,5.797052,1180,326,1506,0.000177,0.0001956,0.0003726,true,
costed_pbr_split_soft_n10_004,PBR_DESIGNER,individual_inspection,reviewer,reviewer_9_pbr_designer,80163a9c5bda,gpt-4o-mini,2026-06-14T19:18:32.553962+00:00,2026-06-14T19:18:40.396184+00:00,7.842222,13657,436,14093,0.00204855,0.0002616,0.00231015,true,
costed_pbr_split_soft_n10_004,PBR_DESIGNER,individual_inspection,reviewer,reviewer_9_pbr_designer,f516f8599508,gpt-4o-mini,2026-06-14T19:18:40.396726+00:00,2026-06-14T19:18:46.008632+00:00,5.611906,1155,293,1448,0.00017325,0.0001758,0.00034905,true,
costed_pbr_split_soft_n10_004,PBR_DESIGNER,individual_inspection,reviewer,reviewer_10_pbr_designer,19475bffaba9,gpt-4o-mini,2026-06-14T19:18:46.012998+00:00,2026-06-14T19:18:54.956365+00:00,8.943367,13664,427,14091,0.0020496,0.0002562,0.0023058,true,
costed_pbr_split_soft_n10_004,PBR_DESIGNER,individual_inspection,reviewer,reviewer_10_pbr_designer,017f2535e9b4,gpt-4o-mini,2026-06-14T19:18:54.957015+00:00,2026-06-14T19:19:01.120819+00:00,6.163804,1159,291,1450,0.00017385,0.0001746,0.00034845,true,
costed_pbr_split_soft_n10_004,"PBR_DESIGNER,PBR_TESTER,PBR_USER",inspection_meeting,scribe,,ad7d985c5773,gpt-4o-mini,2026-06-14T19:19:01.144523+00:00,2026-06-14T19:19:16.155869+00:00,15.011346,7120,1033,8153,0.001068,0.0006198,0.0016878,true,
costed_pbr_split_soft_n10_004,"PBR_DESIGNER,PBR_TESTER,PBR_USER",followup,moderator,,d9487b7bf2eb,gpt-4o-mini,2026-06-14T19:19:16.177103+00:00,2026-06-14T19:19:18.509910+00:00,2.332807,700,114,814,0.000105,6.84e-05,0.0001734,true,
