run_id,technique,phase,agent_role,reviewer_id,call_id,model,start_time_utc,end_time_utc,duration_seconds,input_tokens,output_tokens,total_tokens,input_cost,output_cost,total_cost,usage_available,error
costed_pbr_split_soft_n10_002,"PBR_DESIGNER,PBR_TESTER,PBR_USER",planning,moderator,,fdafa4b7b656,gpt-4o-mini,2026-06-14T19:11:20.706577+00:00,2026-06-14T19:11:24.187518+00:00,3.480941,862,171,1033,0.0001293,0.0001026,0.0002319,true,
costed_pbr_split_soft_n10_002,PBR_TESTER,individual_inspection,reviewer,reviewer_1_pbr_tester,e6911ea8459d,gpt-4o-mini,2026-06-14T19:11:24.194291+00:00,2026-06-14T19:11:33.447686+00:00,9.253395,16516,547,17063,0.0024774,0.0003282,0.0028056,true,
costed_pbr_split_soft_n10_002,PBR_TESTER,individual_inspection,reviewer,reviewer_1_pbr_tester,9beb261a40f3,gpt-4o-mini,2026-06-14T19:11:33.448993+00:00,2026-06-14T19:11:39.281230+00:00,5.832237,1301,385,1686,0.00019515,0.000231,0.00042615,true,
costed_pbr_split_soft_n10_002,PBR_TESTER,individual_inspection,reviewer,reviewer_2_pbr_tester,b7076843fee8,gpt-4o-mini,2026-06-14T19:11:39.287841+00:00,2026-06-14T19:11:47.976268+00:00,8.688427,16525,527,17052,0.00247875,0.0003162,0.00279495,true,
costed_pbr_split_soft_n10_002,PBR_TESTER,individual_inspection,reviewer,reviewer_2_pbr_tester,d7f62328477b,gpt-4o-mini,2026-06-14T19:11:47.977280+00:00,2026-06-14T19:11:53.408748+00:00,5.431468,1270,362,1632,0.0001905,0.0002172,0.0004077,true,
costed_pbr_split_soft_n10_002,PBR_TESTER,individual_inspection,reviewer,reviewer_3_pbr_tester,84226ec14899,gpt-4o-mini,2026-06-14T19:11:53.415655+00:00,2026-06-14T19:12:00.323837+00:00,6.908182,16521,429,16950,0.00247815,0.0002574,0.00273555,true,
costed_pbr_split_soft_n10_002,PBR_TESTER,individual_inspection,reviewer,reviewer_3_pbr_tester,9ded072cc6d7,gpt-4o-mini,2026-06-14T19:12:00.324553+00:00,2026-06-14T19:12:04.775329+00:00,4.450776,1164,289,1453,0.0001746,0.0001734,0.000348,true,
costed_pbr_split_soft_n10_002,PBR_TESTER,individual_inspection,reviewer,reviewer_4_pbr_tester,19c80d8f30c8,gpt-4o-mini,2026-06-14T19:12:04.780605+00:00,2026-06-14T19:12:13.591289+00:00,8.810684,16517,511,17028,0.00247755,0.0003066,0.00278415,true,
costed_pbr_split_soft_n10_002,PBR_TESTER,individual_inspection,reviewer,reviewer_4_pbr_tester,638409253c0a,gpt-4o-mini,2026-06-14T19:12:13.591987+00:00,2026-06-14T19:12:19.036517+00:00,5.44453,1259,346,1605,0.00018885,0.0002076,0.00039645,true,
costed_pbr_split_soft_n10_002,PBR_USER,individual_inspection,reviewer,reviewer_5_pbr_user,3f5fed58d965,gpt-4o-mini,2026-06-14T19:12:19.043141+00:00,2026-06-14T19:12:28.535136+00:00,9.491995,16476,432,16908,0.0024714,0.0002592,0.0027306,true,
costed_pbr_split_soft_n10_002,PBR_USER,individual_inspection,reviewer,reviewer_5_pbr_user,7b7f7a5350e5,gpt-4o-mini,2026-06-14T19:12:28.536252+00:00,2026-06-14T19:12:33.243053+00:00,4.706801,1164,299,1463,0.0001746,0.0001794,0.000354,true,
costed_pbr_split_soft_n10_002,PBR_USER,individual_inspection,reviewer,reviewer_6_pbr_user,85c749103273,gpt-4o-mini,2026-06-14T19:12:33.248279+00:00,2026-06-14T19:12:39.290775+00:00,6.042496,16487,331,16818,0.00247305,0.0001986,0.00267165,true,
costed_pbr_split_soft_n10_002,PBR_USER,individual_inspection,reviewer,reviewer_6_pbr_user,618d973f2384,gpt-4o-mini,2026-06-14T19:12:39.291512+00:00,2026-06-14T19:12:42.985013+00:00,3.693501,1043,218,1261,0.00015645,0.0001308,0.00028725,true,
costed_pbr_split_soft_n10_002,PBR_USER,individual_inspection,reviewer,reviewer_7_pbr_user,385a29c5a1e5,gpt-4o-mini,2026-06-14T19:12:42.988264+00:00,2026-06-14T19:12:49.729073+00:00,6.740809,16488,441,16929,0.0024732,0.0002646,0.0027378,true,
costed_pbr_split_soft_n10_002,PBR_USER,individual_inspection,reviewer,reviewer_7_pbr_user,842f65009d87,gpt-4o-mini,2026-06-14T19:12:49.729952+00:00,2026-06-14T19:12:54.338916+00:00,4.608964,1168,301,1469,0.0001752,0.0001806,0.0003558,true,
costed_pbr_split_soft_n10_002,PBR_DESIGNER,individual_inspection,reviewer,reviewer_8_pbr_designer,c026c3900640,gpt-4o-mini,2026-06-14T19:12:54.344209+00:00,2026-06-14T19:13:00.020413+00:00,5.676204,13669,430,14099,0.00205035,0.000258,0.00230835,true,
costed_pbr_split_soft_n10_002,PBR_DESIGNER,individual_inspection,reviewer,reviewer_8_pbr_designer,6d891e4c9053,gpt-4o-mini,2026-06-14T19:13:00.021062+00:00,2026-06-14T19:13:04.987199+00:00,4.966137,1162,301,1463,0.0001743,0.0001806,0.0003549,true,
costed_pbr_split_soft_n10_002,PBR_DESIGNER,individual_inspection,reviewer,reviewer_9_pbr_designer,436a93c41b58,gpt-4o-mini,2026-06-14T19:13:04.992783+00:00,2026-06-14T19:13:10.674313+00:00,5.68153,13657,415,14072,0.00204855,0.000249,0.00229755,true,
costed_pbr_split_soft_n10_002,PBR_DESIGNER,individual_inspection,reviewer,reviewer_9_pbr_designer,6cacb52cab6e,gpt-4o-mini,2026-06-14T19:13:10.675251+00:00,2026-06-14T19:13:14.912634+00:00,4.237383,1145,280,1425,0.00017175,0.000168,0.00033975,true,
costed_pbr_split_soft_n10_002,PBR_DESIGNER,individual_inspection,reviewer,reviewer_10_pbr_designer,5358621cde8c,gpt-4o-mini,2026-06-14T19:13:14.917316+00:00,2026-06-14T19:13:22.296630+00:00,7.379314,13664,448,14112,0.0020496,0.0002688,0.0023184,true,
costed_pbr_split_soft_n10_002,PBR_DESIGNER,individual_inspection,reviewer,reviewer_10_pbr_designer,38534f57383b,gpt-4o-mini,2026-06-14T19:13:22.297122+00:00,2026-06-14T19:13:28.026668+00:00,5.729546,1170,314,1484,0.0001755,0.0001884,0.0003639,true,
costed_pbr_split_soft_n10_002,"PBR_DESIGNER,PBR_TESTER,PBR_USER",inspection_meeting,scribe,,bdc85ef6ae68,gpt-4o-mini,2026-06-14T19:13:28.045313+00:00,2026-06-14T19:13:47.796170+00:00,19.750857,7012,1501,8513,0.0010518,0.0009006,0.0019524,true,
costed_pbr_split_soft_n10_002,"PBR_DESIGNER,PBR_TESTER,PBR_USER",followup,moderator,,208bc793f308,gpt-4o-mini,2026-06-14T19:13:47.814818+00:00,2026-06-14T19:13:49.634909+00:00,1.820091,700,88,788,0.000105,5.28e-05,0.0001578,true,
