run_id,technique,phase,agent_role,reviewer_id,call_id,model,start_time_utc,end_time_utc,duration_seconds,input_tokens,output_tokens,total_tokens,input_cost,output_cost,total_cost,usage_available,error
costed_cbr_split_soft_n10_011,CBR,planning,moderator,,d989a2769ae3,gpt-4o-mini,2026-06-11T21:56:18.359790+00:00,2026-06-11T21:56:20.990248+00:00,2.630458,877,160,1037,0.00013155,9.6e-05,0.00022755,true,
costed_cbr_split_soft_n10_011,CBR,individual_inspection,reviewer,reviewer_1_cbr,3cb70f0674e4,gpt-4o-mini,2026-06-11T21:56:20.997082+00:00,2026-06-11T21:56:27.328843+00:00,6.331761,17735,514,18249,0.00266025,0.0003084,0.00296865,true,
costed_cbr_split_soft_n10_011,CBR,individual_inspection,reviewer,reviewer_1_cbr,1e452bf40fcd,gpt-4o-mini,2026-06-11T21:56:27.329719+00:00,2026-06-11T21:56:32.958659+00:00,5.62894,1257,361,1618,0.00018855,0.0002166,0.00040515,true,
costed_cbr_split_soft_n10_011,CBR,individual_inspection,reviewer,reviewer_2_cbr,9eb232e8086b,gpt-4o-mini,2026-06-11T21:56:32.964862+00:00,2026-06-11T21:56:39.204672+00:00,6.23981,17738,516,18254,0.0026607,0.0003096,0.0029703,true,
costed_cbr_split_soft_n10_011,CBR,individual_inspection,reviewer,reviewer_2_cbr,32855ee70d67,gpt-4o-mini,2026-06-11T21:56:39.205324+00:00,2026-06-11T21:56:43.813988+00:00,4.608664,1250,353,1603,0.0001875,0.0002118,0.0003993,true,
costed_cbr_split_soft_n10_011,CBR,individual_inspection,reviewer,reviewer_3_cbr,e7e759d275bf,gpt-4o-mini,2026-06-11T21:56:43.817502+00:00,2026-06-11T21:56:50.775787+00:00,6.958285,17741,530,18271,0.00266115,0.000318,0.00297915,true,
costed_cbr_split_soft_n10_011,CBR,individual_inspection,reviewer,reviewer_3_cbr,eec6a10ef708,gpt-4o-mini,2026-06-11T21:56:50.776080+00:00,2026-06-11T21:56:55.384988+00:00,4.608908,1264,362,1626,0.0001896,0.0002172,0.0004068,true,
costed_cbr_split_soft_n10_011,CBR,individual_inspection,reviewer,reviewer_4_cbr,287cbcc67756,gpt-4o-mini,2026-06-11T21:56:55.389905+00:00,2026-06-11T21:57:00.717037+00:00,5.327132,17734,439,18173,0.0026601,0.0002634,0.0029235,true,
costed_cbr_split_soft_n10_011,CBR,individual_inspection,reviewer,reviewer_4_cbr,ef51c6ff5823,gpt-4o-mini,2026-06-11T21:57:00.717331+00:00,2026-06-11T21:57:03.985749+00:00,3.268418,1166,308,1474,0.0001749,0.0001848,0.0003597,true,
costed_cbr_split_soft_n10_011,CBR,individual_inspection,reviewer,reviewer_5_cbr,7a93ac077919,gpt-4o-mini,2026-06-11T21:57:03.993880+00:00,2026-06-11T21:57:17.914680+00:00,13.9208,17738,1076,18814,0.0026607,0.0006456,0.0033063,true,
costed_cbr_split_soft_n10_011,CBR,individual_inspection,reviewer,reviewer_5_cbr,23ea47ba7023,gpt-4o-mini,2026-06-11T21:57:17.915879+00:00,2026-06-11T21:57:26.513379+00:00,8.5975,1886,790,2676,0.0002829,0.000474,0.0007569,true,
costed_cbr_split_soft_n10_011,CBR,individual_inspection,reviewer,reviewer_6_cbr,96aab8e266ea,gpt-4o-mini,2026-06-11T21:57:26.520900+00:00,2026-06-11T21:57:34.808736+00:00,8.287836,17747,533,18280,0.00266205,0.0003198,0.00298185,true,
costed_cbr_split_soft_n10_011,CBR,individual_inspection,reviewer,reviewer_6_cbr,28e920ca3ab2,gpt-4o-mini,2026-06-11T21:57:34.809350+00:00,2026-06-11T21:57:39.924783+00:00,5.115433,1275,370,1645,0.00019125,0.000222,0.00041325,true,
costed_cbr_split_soft_n10_011,CBR,individual_inspection,reviewer,reviewer_7_cbr,3c1ce00fd3d9,gpt-4o-mini,2026-06-11T21:57:39.930708+00:00,2026-06-11T21:57:44.942598+00:00,5.01189,17747,344,18091,0.00266205,0.0002064,0.00286845,true,
costed_cbr_split_soft_n10_011,CBR,individual_inspection,reviewer,reviewer_7_cbr,6134833987bb,gpt-4o-mini,2026-06-11T21:57:44.942788+00:00,2026-06-11T21:57:47.706851+00:00,2.764063,1051,230,1281,0.00015765,0.000138,0.00029565,true,
costed_cbr_split_soft_n10_011,CBR,individual_inspection,reviewer,reviewer_8_cbr,f2cb7f5c9600,gpt-4o-mini,2026-06-11T21:57:47.711680+00:00,2026-06-11T21:57:53.544260+00:00,5.83258,17740,496,18236,0.002661,0.0002976,0.0029586,true,
