run_id,technique,phase,agent_role,reviewer_id,call_id,model,start_time_utc,end_time_utc,duration_seconds,input_tokens,output_tokens,total_tokens,input_cost,output_cost,total_cost,usage_available,error
costed_cbr_split_soft_n10_016,CBR,planning,moderator,,6bdb2939b1a6,gpt-4o-mini,2026-06-11T22:06:53.570434+00:00,2026-06-11T22:06:56.016348+00:00,2.445914,877,191,1068,0.00013155,0.0001146,0.00024615,true,
costed_cbr_split_soft_n10_016,CBR,individual_inspection,reviewer,reviewer_1_cbr,95b3e6458924,gpt-4o-mini,2026-06-11T22:06:56.022285+00:00,2026-06-11T22:07:04.405613+00:00,8.383328,17735,532,18267,0.00266025,0.0003192,0.00297945,true,
costed_cbr_split_soft_n10_016,CBR,individual_inspection,reviewer,reviewer_1_cbr,d75589755343,gpt-4o-mini,2026-06-11T22:07:04.408023+00:00,2026-06-11T22:07:09.626307+00:00,5.218284,1272,369,1641,0.0001908,0.0002214,0.0004122,true,
costed_cbr_split_soft_n10_016,CBR,individual_inspection,reviewer,reviewer_2_cbr,bbe5f1e9f6d9,gpt-4o-mini,2026-06-11T22:07:09.633110+00:00,2026-06-11T22:07:19.966922+00:00,10.333812,17738,661,18399,0.0026607,0.0003966,0.0030573,true,
costed_cbr_split_soft_n10_016,CBR,individual_inspection,reviewer,reviewer_2_cbr,cf245c625003,gpt-4o-mini,2026-06-11T22:07:19.967875+00:00,2026-06-11T22:07:25.673038+00:00,5.705163,1402,474,1876,0.0002103,0.0002844,0.0004947,true,
costed_cbr_split_soft_n10_016,CBR,individual_inspection,reviewer,reviewer_3_cbr,d59a6790764c,gpt-4o-mini,2026-06-11T22:07:25.678971+00:00,2026-06-11T22:07:32.459583+00:00,6.780612,17741,499,18240,0.00266115,0.0002994,0.00296055,true,
costed_cbr_split_soft_n10_016,CBR,individual_inspection,reviewer,reviewer_3_cbr,48bbdd59add6,gpt-4o-mini,2026-06-11T22:07:32.460160+00:00,2026-06-11T22:07:37.170438+00:00,4.710278,1244,343,1587,0.0001866,0.0002058,0.0003924,true,
costed_cbr_split_soft_n10_016,CBR,individual_inspection,reviewer,reviewer_4_cbr,395b7e4b781c,gpt-4o-mini,2026-06-11T22:07:37.179637+00:00,2026-06-11T22:07:43.415039+00:00,6.235402,17734,427,18161,0.0026601,0.0002562,0.0029163,true,
costed_cbr_split_soft_n10_016,CBR,individual_inspection,reviewer,reviewer_4_cbr,617e9af78fb6,gpt-4o-mini,2026-06-11T22:07:43.415670+00:00,2026-06-11T22:07:47.205492+00:00,3.789822,1152,297,1449,0.0001728,0.0001782,0.000351,true,
costed_cbr_split_soft_n10_016,CBR,individual_inspection,reviewer,reviewer_5_cbr,692604c4b1aa,gpt-4o-mini,2026-06-11T22:07:47.215479+00:00,2026-06-11T22:07:59.200143+00:00,11.984664,17738,1009,18747,0.0026607,0.0006054,0.0032661,true,
costed_cbr_split_soft_n10_016,CBR,individual_inspection,reviewer,reviewer_5_cbr,26110bc2d529,gpt-4o-mini,2026-06-11T22:07:59.201041+00:00,2026-06-11T22:08:08.911967+00:00,9.710926,1817,712,2529,0.00027255,0.0004272,0.00069975,true,
costed_cbr_split_soft_n10_016,CBR,individual_inspection,reviewer,reviewer_6_cbr,edd7db4b521b,gpt-4o-mini,2026-06-11T22:08:08.922334+00:00,2026-06-11T22:08:15.772403+00:00,6.850069,17747,539,18286,0.00266205,0.0003234,0.00298545,true,
costed_cbr_split_soft_n10_016,CBR,individual_inspection,reviewer,reviewer_6_cbr,df334bd7b50a,gpt-4o-mini,2026-06-11T22:08:15.773036+00:00,2026-06-11T22:08:20.491158+00:00,4.718122,1261,360,1621,0.00018915,0.000216,0.00040515,true,
costed_cbr_split_soft_n10_016,CBR,individual_inspection,reviewer,reviewer_7_cbr,630284220133,gpt-4o-mini,2026-06-11T22:08:20.501057+00:00,2026-06-11T22:08:28.777224+00:00,8.276167,17747,489,18236,0.00266205,0.0002934,0.00295545,true,
costed_cbr_split_soft_n10_016,CBR,individual_inspection,reviewer,reviewer_7_cbr,412b6feb7cb3,gpt-4o-mini,2026-06-11T22:08:28.777889+00:00,2026-06-11T22:08:32.874494+00:00,4.096605,1220,353,1573,0.000183,0.0002118,0.0003948,true,
