run_id,technique,phase,agent_role,reviewer_id,call_id,model,start_time_utc,end_time_utc,duration_seconds,input_tokens,output_tokens,total_tokens,input_cost,output_cost,total_cost,usage_available,error
costed_pbr_split_soft_n10_017,"PBR_DESIGNER,PBR_TESTER,PBR_USER",planning,moderator,,bfd38240fee3,gpt-4o-mini,2026-06-14T19:48:59.031698+00:00,2026-06-14T19:49:02.410411+00:00,3.378713,862,182,1044,0.0001293,0.0001092,0.0002385,true,
costed_pbr_split_soft_n10_017,PBR_TESTER,individual_inspection,reviewer,reviewer_1_pbr_tester,e499f5c969f8,gpt-4o-mini,2026-06-14T19:49:02.416510+00:00,2026-06-14T19:49:13.670513+00:00,11.254003,16516,535,17051,0.0024774,0.000321,0.0027984,true,
costed_pbr_split_soft_n10_017,PBR_TESTER,individual_inspection,reviewer,reviewer_1_pbr_tester,840b8584b06b,gpt-4o-mini,2026-06-14T19:49:13.671827+00:00,2026-06-14T19:49:18.766530+00:00,5.094703,1272,365,1637,0.0001908,0.000219,0.0004098,true,
costed_pbr_split_soft_n10_017,PBR_TESTER,individual_inspection,reviewer,reviewer_2_pbr_tester,6730575d3bc6,gpt-4o-mini,2026-06-14T19:49:18.772547+00:00,2026-06-14T19:49:25.235576+00:00,6.463029,16525,415,16940,0.00247875,0.000249,0.00272775,true,
costed_pbr_split_soft_n10_017,PBR_TESTER,individual_inspection,reviewer,reviewer_2_pbr_tester,8e64004333b9,gpt-4o-mini,2026-06-14T19:49:25.236474+00:00,2026-06-14T19:49:29.137626+00:00,3.901152,1153,282,1435,0.00017295,0.0001692,0.00034215,true,
costed_pbr_split_soft_n10_017,PBR_TESTER,individual_inspection,reviewer,reviewer_3_pbr_tester,956cc5aa4938,gpt-4o-mini,2026-06-14T19:49:29.141807+00:00,2026-06-14T19:49:35.174797+00:00,6.03299,16521,424,16945,0.00247815,0.0002544,0.00273255,true,
costed_pbr_split_soft_n10_017,PBR_TESTER,individual_inspection,reviewer,reviewer_3_pbr_tester,ba9555fbc4c8,gpt-4o-mini,2026-06-14T19:49:35.175965+00:00,2026-06-14T19:49:39.832136+00:00,4.656171,1156,285,1441,0.0001734,0.000171,0.0003444,true,
costed_pbr_split_soft_n10_017,PBR_TESTER,individual_inspection,reviewer,reviewer_4_pbr_tester,a5891bc0c712,gpt-4o-mini,2026-06-14T19:49:39.837892+00:00,2026-06-14T19:49:47.132985+00:00,7.295093,16517,419,16936,0.00247755,0.0002514,0.00272895,true,
costed_pbr_split_soft_n10_017,PBR_TESTER,individual_inspection,reviewer,reviewer_4_pbr_tester,621c76f3632a,gpt-4o-mini,2026-06-14T19:49:47.133951+00:00,2026-06-14T19:49:50.525572+00:00,3.391621,1152,282,1434,0.0001728,0.0001692,0.000342,true,
costed_pbr_split_soft_n10_017,PBR_USER,individual_inspection,reviewer,reviewer_5_pbr_user,459d3c943e50,gpt-4o-mini,2026-06-14T19:49:50.529444+00:00,2026-06-14T19:49:56.481533+00:00,5.952089,16476,454,16930,0.0024714,0.0002724,0.0027438,true,
costed_pbr_split_soft_n10_017,PBR_USER,individual_inspection,reviewer,reviewer_5_pbr_user,c624c46c0b7f,gpt-4o-mini,2026-06-14T19:49:56.482166+00:00,2026-06-14T19:50:00.865087+00:00,4.382921,1174,311,1485,0.0001761,0.0001866,0.0003627,true,
costed_pbr_split_soft_n10_017,PBR_USER,individual_inspection,reviewer,reviewer_6_pbr_user,aad8324723d0,gpt-4o-mini,2026-06-14T19:50:00.869275+00:00,2026-06-14T19:50:05.699947+00:00,4.830672,16487,334,16821,0.00247305,0.0002004,0.00267345,true,
costed_pbr_split_soft_n10_017,PBR_USER,individual_inspection,reviewer,reviewer_6_pbr_user,497aabd6bb59,gpt-4o-mini,2026-06-14T19:50:05.700295+00:00,2026-06-14T19:50:08.704657+00:00,3.004362,1050,221,1271,0.0001575,0.0001326,0.0002901,true,
